soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,time
0.26366666666666666,0.28170833333333334,0.33970833333333333,2018-01-09
0.265375,0.28225,0.3394166666666667,2018-01-10
0.27229166666666665,0.28325,0.3389166666666667,2018-01-11
0.274,0.2835833333333333,0.33825,2018-01-12
0.2777916666666667,0.287375,0.34075000000000005,2018-01-13
0.27970833333333334,0.28929166666666667,0.3429583333333333,2018-01-14
0.27758333333333335,0.28891666666666665,0.3425833333333333,2018-01-15
0.27529166666666666,0.28712499999999996,0.3406666666666667,2018-01-16
0.2749166666666667,0.288,0.3402083333333334,2018-01-17
0.2734166666666667,0.2864583333333333,0.338,2018-01-18
0.2707083333333334,0.282125,0.33475000000000005,2018-01-19
0.2697916666666667,0.28020833333333334,0.332125,2018-01-20
0.26929166666666665,0.2795,0.3293333333333333,2018-01-21
0.26929166666666665,0.2797916666666667,0.3285416666666667,2018-01-22
0.26995833333333336,0.28175,0.32958333333333334,2018-01-23
0.27225000000000005,0.284375,0.331625,2018-01-24
0.27325000000000005,0.286,0.33275000000000005,2018-01-25
0.27275,0.28491666666666665,0.3316666666666667,2018-01-26
0.2724166666666667,0.283125,0.3297083333333333,2018-01-27
0.26925000000000004,0.2780416666666667,0.32483333333333336,2018-01-28
0.26875,0.27529166666666666,0.32183333333333336,2018-01-29
0.2691666666666667,0.2749166666666667,0.32154166666666667,2018-01-30
0.27033333333333337,0.2737083333333334,0.32025,2018-01-31
0.272125,0.273125,0.318875,2018-02-01
0.2694166666666667,0.2717916666666667,0.316125,2018-02-02
0.26795833333333335,0.271,0.31479166666666664,2018-02-03
0.26775,0.27237500000000003,0.315875,2018-02-04
0.2695416666666667,0.2765416666666667,0.32004166666666667,2018-02-05
0.27237500000000003,0.28462499999999996,0.326875,2018-02-06
0.2750416666666667,0.2905,0.3316666666666667,2018-02-07
0.27275,0.289,0.32975000000000004,2018-02-08
0.2705,0.28712499999999996,0.32783333333333337,2018-02-09
0.2685416666666667,0.2865,0.3275,2018-02-10
0.318,0.28791666666666665,0.3282083333333334,2018-02-11
0.40841666666666665,0.2927083333333333,0.32875000000000004,2018-02-12
0.3922083333333333,0.30124999999999996,0.33308333333333334,2018-02-13
0.37675,0.3045,0.33358333333333334,2018-02-14
0.35716666666666663,0.30195833333333333,0.33087500000000003,2018-02-15
0.33720833333333333,0.293875,0.32479166666666665,2018-02-16
0.322125,0.2900833333333333,0.32104166666666667,2018-02-17
0.30075,0.2797916666666667,0.3132916666666667,2018-02-18
0.28658333333333336,0.273125,0.3077083333333333,2018-02-19
0.2790416666666667,0.2717083333333334,0.30595833333333333,2018-02-20
0.27033333333333337,0.2694166666666667,0.301375,2018-02-21
0.2655416666666667,0.2687916666666667,0.2977916666666666,2018-02-22
0.26475,0.269,0.29866666666666664,2018-02-23
0.265625,0.2671666666666667,0.29383333333333334,2018-02-24
0.26633333333333337,0.2617916666666667,0.283375,2018-02-25
0.26329166666666665,0.262,0.284375,2018-02-26
0.26245833333333335,0.2625,0.286,2018-02-27
0.26104166666666667,0.262,0.2850833333333333,2018-02-28
0.2604166666666667,0.2612083333333333,0.28533333333333327,2018-03-01
0.26208333333333333,0.26129166666666664,0.285375,2018-03-02
0.26308333333333334,0.262,0.2875833333333333,2018-03-03
0.2629166666666667,0.262,0.2875,2018-03-04
0.26358333333333334,0.26229166666666665,0.288375,2018-03-05
0.263625,0.263,0.2907916666666666,2018-03-06
0.261875,0.26329166666666665,0.29183333333333333,2018-03-07
0.26533333333333337,0.2651666666666667,0.2985,2018-03-08
0.265625,0.26829166666666665,0.30845833333333333,2018-03-09
0.265,0.269,0.315625,2018-03-10
0.2627916666666667,0.269,0.316,2018-03-11
0.26408333333333334,0.27,0.31454166666666666,2018-03-12
0.26575,0.26995833333333336,0.312875,2018-03-13
0.260125,0.2674166666666667,0.3125833333333333,2018-03-14
0.25675,0.266125,0.31154166666666666,2018-03-15
0.25504166666666667,0.2647916666666667,0.3085833333333333,2018-03-16
0.25183333333333335,0.262625,0.307125,2018-03-17
0.24883333333333332,0.2609166666666667,0.3050833333333333,2018-03-18
0.24541666666666664,0.26029166666666664,0.29916666666666664,2018-03-19
0.244375,0.2599166666666667,0.29004166666666664,2018-03-20
0.24149999999999996,0.2582083333333333,0.28491666666666665,2018-03-21
0.24229166666666666,0.25829166666666664,0.28529166666666667,2018-03-22
0.243,0.259,0.28583333333333333,2018-03-23
0.24379166666666666,0.259,0.286,2018-03-24
0.244,0.2595,0.286,2018-03-25
0.24558333333333335,0.26029166666666664,0.28541666666666665,2018-03-26
0.25129166666666664,0.2605,0.28362499999999996,2018-03-27
0.25229166666666664,0.26208333333333333,0.28120833333333334,2018-03-28
0.2585,0.2625,0.2820833333333333,2018-03-29
0.262375,0.2625,0.28120833333333334,2018-03-30
0.26345833333333335,0.2625,0.28270833333333334,2018-03-31
0.26066666666666666,0.262,0.281,2018-04-01
0.25566666666666665,0.2607083333333334,0.28,2018-04-02
0.25529166666666664,0.2615,0.282875,2018-04-03
0.25708333333333333,0.2615,0.2837083333333333,2018-04-04
0.254625,0.2617916666666667,0.28191666666666665,2018-04-05
0.253625,0.262,0.28179166666666666,2018-04-06
0.25545833333333334,0.262,0.28179166666666666,2018-04-07
0.25233333333333335,0.26358333333333334,0.282875,2018-04-08
0.24729166666666666,0.2635,0.2850833333333333,2018-04-09
0.24925,0.264,0.28629166666666667,2018-04-10
0.24670833333333334,0.264,0.2887916666666666,2018-04-11
0.24687499999999998,0.264875,0.29341666666666666,2018-04-12
0.251375,0.2675,0.3002916666666667,2018-04-13
0.24787499999999998,0.2665,0.29891666666666666,2018-04-14
0.24462499999999998,0.267,0.29633333333333334,2018-04-15
0.24416666666666664,0.267,0.2940833333333333,2018-04-16
0.24429166666666666,0.2667083333333334,0.2933333333333333,2018-04-17
0.24549999999999997,0.2665,0.29012499999999997,2018-04-18
0.24629166666666666,0.2665,0.28712499999999996,2018-04-19
0.24491666666666667,0.2665,0.28441666666666665,2018-04-20
0.24241666666666664,0.2652083333333333,0.2814166666666667,2018-04-21
0.24279166666666666,0.26529166666666665,0.281,2018-04-22
0.24220833333333333,0.266,0.28,2018-04-23
0.244375,0.2667916666666667,0.2804166666666667,2018-04-24
0.24866666666666667,0.2667083333333334,0.28158333333333335,2018-04-25
0.24949999999999997,0.2667916666666667,0.2804166666666667,2018-04-26
0.25325000000000003,0.26908333333333334,0.27808333333333335,2018-04-27
0.25704166666666667,0.2695,0.2754166666666667,2018-04-28
0.24654166666666666,0.269,0.2729166666666667,2018-04-29
0.24758333333333335,0.2682083333333333,0.27208333333333334,2018-04-30
0.2524166666666667,0.2687916666666667,0.2729166666666667,2018-05-01
0.24962499999999999,0.2695,0.2709166666666667,2018-05-02
0.246125,0.27087500000000003,0.266125,2018-05-03
0.24441666666666664,0.27229166666666665,0.267,2018-05-04
0.24349999999999997,0.2727916666666667,0.26816666666666666,2018-05-05
0.24320833333333333,0.2737083333333334,0.27020833333333333,2018-05-06
0.243,0.27329166666666665,0.27,2018-05-07
0.243,0.27458333333333335,0.27120833333333333,2018-05-08
0.24220833333333333,0.27520833333333333,0.2727083333333334,2018-05-09
0.24279166666666666,0.27558333333333335,0.27329166666666665,2018-05-10
0.24220833333333333,0.2735416666666667,0.2729166666666667,2018-05-11
0.242,0.26983333333333337,0.2690416666666667,2018-05-12
0.242,0.268,0.267,2018-05-13
0.24358333333333335,0.2672083333333333,0.2675,2018-05-14
0.24408333333333332,0.2665,0.2677916666666667,2018-05-15
0.246,0.267,0.269,2018-05-16
0.24549999999999997,0.2667083333333334,0.2692083333333333,2018-05-17
0.24362499999999998,0.2647083333333334,0.269,2018-05-18
0.24458333333333335,0.2647916666666667,0.26929166666666665,2018-05-19
0.245,0.265,0.27029166666666665,2018-05-20
0.24420833333333333,0.2634166666666667,0.2697083333333334,2018-05-21
0.24320833333333333,0.265375,0.26929166666666665,2018-05-22
0.24491666666666667,0.2667916666666667,0.2675,2018-05-23
0.24545833333333333,0.2665,0.2667083333333334,2018-05-24
0.24620833333333333,0.2662083333333333,0.2667916666666667,2018-05-25
0.24545833333333333,0.2655,0.26908333333333334,2018-05-26
0.24658333333333335,0.26729166666666665,0.27216666666666667,2018-05-27
0.24620833333333333,0.2667083333333334,0.272625,2018-05-28
0.24520833333333333,0.2665,0.272,2018-05-29
0.2429583333333333,0.2657083333333334,0.27020833333333333,2018-05-30
0.24358333333333335,0.265,0.27,2018-05-31
0.2542083333333333,0.2647083333333334,0.2695,2018-06-01
0.2639166666666667,0.26508333333333334,0.27195833333333336,2018-06-02
0.26545833333333335,0.26737500000000003,0.27725000000000005,2018-06-03
0.26629166666666665,0.2697916666666667,0.282375,2018-06-04
0.2622083333333333,0.2692083333333333,0.28941666666666666,2018-06-05
0.26783333333333337,0.27216666666666667,0.3065,2018-06-06
0.26525000000000004,0.27358333333333335,0.3076666666666667,2018-06-07
0.265375,0.2770416666666667,0.3120833333333333,2018-06-08
0.34391666666666665,0.2867916666666666,0.32004166666666667,2018-06-09
0.46729166666666666,0.3075,0.32616666666666666,2018-06-10
0.432375,0.313875,0.3300416666666667,2018-06-11
0.38199999999999995,0.3153333333333333,0.3325,2018-06-12
0.35062499999999996,0.3135833333333333,0.3322083333333334,2018-06-13
0.32354166666666667,0.30791666666666667,0.32925,2018-06-14
0.30104166666666665,0.3004583333333333,0.3242916666666667,2018-06-15
0.284,0.29391666666666666,0.31983333333333336,2018-06-16
0.272625,0.2880833333333333,0.31545833333333334,2018-06-17
0.26933333333333337,0.2834583333333333,0.310875,2018-06-18
0.2735416666666667,0.2897083333333333,0.316625,2018-06-19
0.30191666666666667,0.2890416666666667,0.31716666666666665,2018-06-20
0.28558333333333336,0.27687500000000004,0.30641666666666667,2018-06-21
0.2915,0.2714166666666667,0.30041666666666667,2018-06-22
0.28724999999999995,0.27137500000000003,0.30104166666666665,2018-06-23
0.2846666666666666,0.2727916666666667,0.3047916666666666,2018-06-24
0.32366666666666666,0.27220833333333333,0.30375,2018-06-25
0.41158333333333336,0.27229166666666665,0.29891666666666666,2018-06-26
0.477125,0.3162916666666667,0.2982916666666667,2018-06-27
0.499125,0.3858333333333333,0.299,2018-06-28
0.4952916666666667,0.4563333333333333,0.30066666666666664,2018-06-29
0.48162499999999997,0.46808333333333335,0.3050833333333333,2018-06-30
0.45337500000000003,0.4552083333333334,0.30595833333333333,2018-07-01
0.42720833333333336,0.4387916666666667,0.30420833333333336,2018-07-02
0.425,0.42483333333333334,0.3013333333333333,2018-07-03
0.4675833333333333,0.4275,0.2993333333333333,2018-07-04
0.511875,0.48866666666666664,0.30483333333333335,2018-07-05
0.4992916666666667,0.49345833333333333,0.3152916666666667,2018-07-06
0.4895416666666667,0.482375,0.322375,2018-07-07
0.48733333333333334,0.47245833333333337,0.32583333333333336,2018-07-08
0.4955833333333333,0.48620833333333335,0.32837500000000003,2018-07-09
0.5067083333333333,0.5058333333333334,0.34349999999999997,2018-07-10
0.507625,0.5134166666666667,0.4070833333333333,2018-07-11
0.5089583333333333,0.5131249999999999,0.4495833333333334,2018-07-12
0.509,0.5124583333333333,0.5037083333333333,2018-07-13
0.5070416666666667,0.513,0.515375,2018-07-14
0.4968333333333333,0.4923333333333333,0.511875,2018-07-15
0.4955416666666667,0.486875,0.5050416666666667,2018-07-16
0.504375,0.5009166666666667,0.51275,2018-07-17
0.5085416666666667,0.507375,0.5154166666666667,2018-07-18
0.4964166666666667,0.48816666666666664,0.5129166666666667,2018-07-19
0.49795833333333334,0.491875,0.507375,2018-07-20
0.49170833333333336,0.48583333333333334,0.5031249999999999,2018-07-21
0.5044583333333333,0.5024166666666666,0.508,2018-07-22
0.5084166666666666,0.5082083333333334,0.5099166666666667,2018-07-23
0.5027916666666666,0.5095,0.5092916666666667,2018-07-24
0.49795833333333334,0.5042916666666667,0.5088333333333334,2018-07-25
0.5033333333333333,0.5102916666666667,0.50925,2018-07-26
0.490875,0.5001666666666666,0.5088333333333334,2018-07-27
0.486,0.48733333333333334,0.5060833333333333,2018-07-28
0.4772083333333333,0.47812499999999997,0.5026666666666667,2018-07-29
0.470375,0.47070833333333334,0.4996666666666667,2018-07-30
0.4645416666666667,0.46412500000000007,0.4965833333333333,2018-07-31
0.45504166666666673,0.45775000000000005,0.49366666666666664,2018-08-01
0.4435,0.4506666666666667,0.49033333333333334,2018-08-02
0.4305833333333333,0.44320833333333337,0.48704166666666665,2018-08-03
0.44333333333333336,0.43883333333333335,0.4842916666666666,2018-08-04
0.420375,0.43120833333333336,0.48137499999999994,2018-08-05
0.42250000000000004,0.42724999999999996,0.47845833333333326,2018-08-06
0.4282083333333333,0.4250416666666667,0.4756666666666667,2018-08-07
0.4675,0.428,0.47275,2018-08-08
0.5044583333333333,0.47579166666666667,0.4709999999999999,2018-08-09
0.501,0.4832916666666667,0.46970833333333334,2018-08-10
0.5024583333333333,0.5003333333333333,0.4718333333333333,2018-08-11
0.4832083333333333,0.4910833333333333,0.4735,2018-08-12
0.47912499999999997,0.48162499999999997,0.47220833333333334,2018-08-13
0.478875,0.476375,0.470625,2018-08-14
0.49183333333333334,0.4879166666666666,0.46879166666666666,2018-08-15
0.508,0.5145833333333333,0.47825,2018-08-16
0.500125,0.5048750000000001,0.49454166666666666,2018-08-17
0.5047083333333333,0.5059166666666667,0.499625,2018-08-18
0.503875,0.5122916666666667,0.5062083333333334,2018-08-19
0.499125,0.5068750000000001,0.5092916666666667,2018-08-20
0.5078333333333334,0.5052916666666667,0.5180416666666666,2018-08-21
0.508625,0.49733333333333335,0.5164166666666666,2018-08-22
0.5070833333333333,0.5112916666666667,0.4974166666666667,2018-08-23
0.4892916666666667,0.5017916666666666,0.4930833333333333,2018-08-24
0.5034583333333333,0.5011666666666666,0.48699999999999993,2018-08-25
0.50775,0.5092916666666667,0.483875,2018-08-26
0.48724999999999996,0.49625,0.4796666666666667,2018-08-27
0.49899999999999994,0.4987083333333333,0.4775833333333333,2018-08-28
0.5014166666666667,0.5100416666666666,0.4939166666666666,2018-08-29
0.5002083333333334,0.5026666666666667,0.4935833333333333,2018-08-30
0.5102916666666667,0.5127083333333333,0.49745833333333334,2018-08-31
0.501875,0.51175,0.5105000000000001,2018-09-01
0.49616666666666664,0.4984583333333333,0.5085416666666667,2018-09-02
0.49770833333333336,0.49491666666666667,0.505,2018-09-03
0.48808333333333337,0.4879583333333333,0.5002083333333334,2018-09-04
0.4974166666666667,0.4932083333333333,0.49425,2018-09-05
0.5040833333333333,0.50375,0.491625,2018-09-06
0.5034166666666667,0.5096666666666666,0.5009166666666667,2018-09-07
0.5048750000000001,0.508625,0.515625,2018-09-08
0.47845833333333326,0.4819166666666666,0.51175,2018-09-09
0.46,0.467875,0.5015833333333334,2018-09-10
0.444375,0.4579583333333333,0.4908333333333333,2018-09-11
0.43566666666666665,0.4504166666666667,0.4809583333333333,2018-09-12
0.431625,0.4443333333333333,0.47283333333333327,2018-09-13
0.4251666666666667,0.4365833333333333,0.465125,2018-09-14
0.41674999999999995,0.4277916666666666,0.4575833333333334,2018-09-15
0.40758333333333335,0.41970833333333335,0.45008333333333334,2018-09-16
0.39095833333333335,0.410375,0.44258333333333333,2018-09-17
0.37333333333333335,0.39820833333333333,0.434375,2018-09-18
0.35812499999999997,0.387125,0.4262916666666667,2018-09-19
0.34312499999999996,0.37554166666666666,0.418,2018-09-20
0.3882083333333333,0.367125,0.4105833333333333,2018-09-21
0.49141666666666667,0.4371666666666667,0.4086666666666667,2018-09-22
0.4673333333333333,0.457,0.40762499999999996,2018-09-23
0.44625000000000004,0.448625,0.4059166666666667,2018-09-24
0.4327083333333333,0.439625,0.403125,2018-09-25
0.41533333333333333,0.4286666666666667,0.3994583333333333,2018-09-26
0.3987083333333334,0.41712499999999997,0.3954583333333333,2018-09-27
0.38066666666666665,0.40454166666666663,0.390125,2018-09-28
0.36004166666666665,0.38933333333333336,0.382875,2018-09-29
0.3410416666666667,0.37516666666666665,0.3765416666666667,2018-09-30
0.32545833333333335,0.36441666666666667,0.37233333333333335,2018-10-01
0.310375,0.35304166666666664,0.3669166666666666,2018-10-02
0.298375,0.3446666666666667,0.36304166666666665,2018-10-03
0.288875,0.3339166666666667,0.35733333333333334,2018-10-04
0.28420833333333334,0.32545833333333335,0.353625,2018-10-05
0.27920833333333334,0.3214166666666667,0.3525833333333333,2018-10-06
0.2760416666666667,0.31645833333333334,0.35029166666666667,2018-10-07
0.27229166666666665,0.30604166666666666,0.34554166666666664,2018-10-08
0.2657083333333334,0.2937916666666666,0.34145833333333336,2018-10-09
0.2628333333333333,0.28554166666666664,0.33525000000000005,2018-10-10
0.26029166666666664,0.2794166666666667,0.3304166666666667,2018-10-11
0.25816666666666666,0.2779166666666667,0.328,2018-10-12
0.2559166666666667,0.275125,0.3242916666666667,2018-10-13
0.25329166666666664,0.272625,0.31983333333333336,2018-10-14
0.2522083333333333,0.272,0.31854166666666667,2018-10-15
0.2525833333333333,0.27129166666666665,0.31704166666666667,2018-10-16
0.2555,0.2715,0.31595833333333334,2018-10-17
0.25929166666666664,0.27337500000000003,0.3152916666666667,2018-10-18
0.2635416666666667,0.275,0.31579166666666664,2018-10-19
0.2628333333333333,0.2747083333333334,0.3153333333333333,2018-10-20
0.26525000000000004,0.2729166666666667,0.3139166666666667,2018-10-21
0.26575,0.2709166666666667,0.31183333333333335,2018-10-22
0.2677083333333334,0.27029166666666665,0.31083333333333335,2018-10-23
0.26858333333333334,0.27129166666666665,0.31304166666666666,2018-10-24
0.266,0.2709166666666667,0.315,2018-10-25
0.2654166666666667,0.27,0.315125,2018-10-26
0.2655416666666667,0.27029166666666665,0.3147083333333333,2018-10-27
0.26533333333333337,0.2705,0.3134166666666667,2018-10-28
0.26295833333333335,0.2697083333333334,0.3114166666666667,2018-10-29
0.26225000000000004,0.27029166666666665,0.3089166666666667,2018-10-30
0.260375,0.2697083333333334,0.307125,2018-10-31
0.25645833333333334,0.269,0.3045,2018-11-01
0.25783333333333336,0.27137500000000003,0.304,2018-11-02
0.25775,0.272,0.3045,2018-11-03
0.2617083333333334,0.2725,0.30420833333333336,2018-11-04
0.26075,0.2708333333333333,0.30183333333333334,2018-11-05
0.257375,0.268,0.2999583333333333,2018-11-06
0.26333333333333336,0.26958333333333334,0.3020833333333333,2018-11-07
0.2677083333333334,0.27129166666666665,0.3037916666666666,2018-11-08
0.2675416666666667,0.270125,0.30283333333333334,2018-11-09
0.26545833333333335,0.269,0.2990833333333333,2018-11-10
0.264,0.2685,0.2953333333333333,2018-11-11
0.26366666666666666,0.2697916666666667,0.29291666666666666,2018-11-12
0.2644166666666667,0.2682083333333333,0.293,2018-11-13
0.26875,0.2685,0.2965,2018-11-14
0.27208333333333334,0.26908333333333334,0.296875,2018-11-15
0.27066666666666667,0.27,0.29754166666666665,2018-11-16
0.2695416666666667,0.2707083333333334,0.2977083333333333,2018-11-17
0.26766666666666666,0.27158333333333334,0.2985833333333333,2018-11-18
0.26783333333333337,0.2753333333333334,0.30154166666666665,2018-11-19
0.26987500000000003,0.280125,0.306125,2018-11-20
0.2711666666666667,0.279125,0.30541666666666667,2018-11-21
0.270625,0.2775,0.3045,2018-11-22
0.2714166666666667,0.2787916666666667,0.30545833333333333,2018-11-23
0.2711666666666667,0.27820833333333334,0.30520833333333336,2018-11-24
0.2734166666666667,0.2785,0.30491666666666667,2018-11-25
0.273125,0.2764166666666667,0.3027916666666666,2018-11-26
0.2719166666666667,0.2744166666666667,0.30120833333333336,2018-11-27
0.2687916666666667,0.273,0.2997083333333333,2018-11-28
0.267,0.27437500000000004,0.300375,2018-11-29
0.2667916666666667,0.2767916666666667,0.3027916666666666,2018-11-30
0.26745833333333335,0.27887500000000004,0.3047916666666666,2018-12-01
0.2670416666666667,0.2797083333333334,0.3057083333333333,2018-12-02
0.26466666666666666,0.27958333333333335,0.30545833333333333,2018-12-03
0.26733333333333337,0.2805,0.304125,2018-12-04
0.26987500000000003,0.282875,0.3050833333333333,2018-12-05
0.2715,0.28612499999999996,0.30775,2018-12-06
0.27133333333333337,0.2871666666666666,0.3089166666666667,2018-12-07
0.27020833333333333,0.28520833333333334,0.3075,2018-12-08
0.26808333333333334,0.2837083333333333,0.30695833333333333,2018-12-09
0.2662083333333333,0.2831666666666666,0.3067083333333333,2018-12-10
0.26708333333333334,0.2835,0.30704166666666666,2018-12-11
0.26708333333333334,0.282875,0.307,2018-12-12
0.26866666666666666,0.2835833333333333,0.307875,2018-12-13
0.27133333333333337,0.28624999999999995,0.31004166666666666,2018-12-14
0.2727083333333334,0.2885833333333333,0.3122916666666667,2018-12-15
0.27416666666666667,0.29029166666666667,0.31416666666666665,2018-12-16
0.27229166666666665,0.28941666666666666,0.3137083333333333,2018-12-17
0.27058333333333334,0.28833333333333333,0.31325,2018-12-18
0.26945833333333336,0.2875,0.3129166666666667,2018-12-19
0.26775,0.2848333333333333,0.310625,2018-12-20
0.2672083333333333,0.28070833333333334,0.3084166666666667,2018-12-21
0.2668333333333333,0.2777083333333334,0.3067083333333333,2018-12-22
0.2665416666666667,0.2767083333333334,0.3057083333333333,2018-12-23
0.2657083333333334,0.27629166666666666,0.3052916666666667,2018-12-24
0.2672083333333333,0.277,0.30591666666666667,2018-12-25
0.26745833333333335,0.2767916666666667,0.30545833333333333,2018-12-26
0.26945833333333336,0.27829166666666666,0.3062916666666667,2018-12-27
0.27375,0.28108333333333335,0.30779166666666663,2018-12-28
0.27525000000000005,0.28141666666666665,0.3087083333333333,2018-12-29
0.2727916666666667,0.2788333333333333,0.306625,2018-12-30
0.2717916666666667,0.275125,0.30320833333333336,2018-12-31
0.2700416666666667,0.2737916666666667,0.3007083333333333,2019-01-01
0.26658333333333334,0.2710416666666667,0.2973333333333333,2019-01-02
0.2637916666666667,0.26808333333333334,0.2933333333333333,2019-01-03
0.2642083333333333,0.27058333333333334,0.291,2019-01-04
0.265375,0.27287500000000003,0.29254166666666664,2019-01-05
0.26858333333333334,0.27725000000000005,0.298125,2019-01-06
0.2724166666666667,0.28275,0.30295833333333333,2019-01-07
0.27508333333333335,0.28783333333333333,0.30720833333333336,2019-01-08
0.2731666666666667,0.28704166666666664,0.3073333333333333,2019-01-09
0.27137500000000003,0.2844583333333333,0.3055,2019-01-10
0.26929166666666665,0.28262499999999996,0.30441666666666667,2019-01-11
0.26787500000000003,0.2820833333333333,0.3040833333333333,2019-01-12
0.26837500000000003,0.28429166666666666,0.305875,2019-01-13
0.27037500000000003,0.2876666666666667,0.30916666666666665,2019-01-14
0.2728333333333333,0.28975,0.31124999999999997,2019-01-15
0.27029166666666665,0.2841666666666666,0.30716666666666664,2019-01-16
0.2647083333333334,0.2745416666666667,0.29954166666666665,2019-01-17
0.2630416666666667,0.2717083333333334,0.29612499999999997,2019-01-18
0.26216666666666666,0.270625,0.293375,2019-01-19
0.26,0.2677916666666667,0.286375,2019-01-20
0.26104166666666667,0.27008333333333334,0.28120833333333334,2019-01-21
0.2660416666666667,0.27137500000000003,0.2814583333333333,2019-01-22
0.26945833333333336,0.27358333333333335,0.285375,2019-01-23
0.27087500000000003,0.27725000000000005,0.28924999999999995,2019-01-24
0.29320833333333335,0.28187500000000004,0.293875,2019-01-25
0.33045833333333335,0.2859583333333333,0.29716666666666663,2019-01-26
0.32595833333333335,0.29054166666666664,0.3016666666666667,2019-01-27
0.320125,0.29375,0.3045,2019-01-28
0.310375,0.29016666666666663,0.30224999999999996,2019-01-29
0.29616666666666663,0.2815,0.296375,2019-01-30
0.28454166666666664,0.273625,0.28954166666666664,2019-01-31
0.27829166666666666,0.27183333333333337,0.2865,2019-02-01
0.27558333333333335,0.2727916666666667,0.287375,2019-02-02
0.2748333333333333,0.2737916666666667,0.289,2019-02-03
0.2733333333333334,0.27458333333333335,0.29016666666666663,2019-02-04
0.2740416666666667,0.2777916666666667,0.2927916666666666,2019-02-05
0.27329166666666665,0.2777083333333334,0.2927083333333333,2019-02-06
0.2730416666666667,0.27875,0.2935,2019-02-07
0.2747083333333334,0.2827916666666666,0.29754166666666665,2019-02-08
0.27608333333333335,0.284375,0.2990833333333333,2019-02-09
0.27537500000000004,0.28524999999999995,0.29991666666666666,2019-02-10
0.271625,0.28125,0.297125,2019-02-11
0.2675416666666667,0.2764166666666667,0.29341666666666666,2019-02-12
0.26429166666666665,0.2739166666666667,0.2917083333333333,2019-02-13
0.261875,0.27220833333333333,0.2907083333333333,2019-02-14
0.26508333333333334,0.2758333333333334,0.2947083333333333,2019-02-15
0.2667083333333334,0.28225,0.30295833333333333,2019-02-16
0.26845833333333335,0.2869583333333333,0.3073333333333333,2019-02-17
0.269125,0.2877083333333333,0.30816666666666664,2019-02-18
0.26866666666666666,0.28454166666666664,0.306125,2019-02-19
0.2659166666666667,0.28054166666666663,0.30283333333333334,2019-02-20
0.2639166666666667,0.27729166666666666,0.3002916666666667,2019-02-21
0.26358333333333334,0.28025,0.302875,2019-02-22
0.263375,0.28524999999999995,0.30704166666666666,2019-02-23
0.26587500000000003,0.2893333333333333,0.3105,2019-02-24
0.26525000000000004,0.2876666666666667,0.3094166666666667,2019-02-25
0.26533333333333337,0.2855,0.30783333333333335,2019-02-26
0.2682083333333333,0.2865833333333333,0.308875,2019-02-27
0.2669166666666667,0.28829166666666667,0.3102916666666667,2019-02-28
0.26658333333333334,0.288875,0.3107083333333333,2019-03-01
0.2648333333333333,0.2884583333333333,0.31079166666666663,2019-03-02
0.261375,0.288375,0.31116666666666665,2019-03-03
0.2584166666666667,0.28741666666666665,0.3105,2019-03-04
0.25633333333333336,0.2873333333333333,0.31079166666666663,2019-03-05
0.255625,0.2876666666666667,0.3110833333333333,2019-03-06
0.25566666666666665,0.28624999999999995,0.3099166666666667,2019-03-07
0.255125,0.2847083333333333,0.3085833333333333,2019-03-08
0.255875,0.283,0.307,2019-03-09
0.257875,0.28329166666666666,0.30720833333333336,2019-03-10
0.25645833333333334,0.28162499999999996,0.305625,2019-03-11
0.2591666666666667,0.2805416666666667,0.3047916666666666,2019-03-12
0.2585,0.27929166666666666,0.3035,2019-03-13
0.25433333333333336,0.2795,0.3030833333333333,2019-03-14
0.254875,0.28095833333333337,0.3040833333333333,2019-03-15
0.25816666666666666,0.28533333333333327,0.3072916666666667,2019-03-16
0.25829166666666664,0.285,0.307,2019-03-17
0.25404166666666667,0.28312499999999996,0.3053333333333333,2019-03-18
0.2524166666666667,0.2813333333333333,0.303625,2019-03-19
0.2515,0.279,0.30120833333333336,2019-03-20
0.24783333333333335,0.275625,0.297875,2019-03-21
0.2499583333333333,0.27529166666666666,0.29704166666666665,2019-03-22
0.2512083333333333,0.2757083333333334,0.29724999999999996,2019-03-23
0.24991666666666668,0.2733333333333334,0.29466666666666663,2019-03-24
0.251875,0.272,0.29324999999999996,2019-03-25
0.2504166666666667,0.271,0.29091666666666666,2019-03-26
0.24970833333333334,0.271,0.28920833333333335,2019-03-27
0.2507916666666667,0.26833333333333337,0.28633333333333333,2019-03-28
0.251,0.267,0.2833333333333333,2019-03-29
0.25229166666666664,0.26829166666666665,0.2793333333333334,2019-03-30
0.2470416666666667,0.265625,0.2733333333333334,2019-03-31
0.24679166666666666,0.2647083333333334,0.2717083333333334,2019-04-01
0.24829166666666666,0.2647916666666667,0.27120833333333333,2019-04-02
0.249,0.265,0.27087500000000003,2019-04-03
0.2500833333333333,0.26866666666666666,0.2689166666666667,2019-04-04
0.24970833333333334,0.2695,0.2677083333333334,2019-04-05
0.24820833333333334,0.2682083333333333,0.26616666666666666,2019-04-06
0.24670833333333334,0.2680416666666667,0.2655,2019-04-07
0.247,0.268,0.266,2019-04-08
0.24987499999999999,0.2687916666666667,0.2667916666666667,2019-04-09
0.24733333333333332,0.2687083333333334,0.265125,2019-04-10
