time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,dewpoint_2m_max,dewpoint_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,et0_fao_evapotranspiration,shortwave_radiation_sum,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,humidity_approx,soil_saturation
2018-07-31,28.6,23.5,25.9,22.8,21.2,23.9,45.7,267,3.81,16.7,0.4645416666666667,0.46412500000000007,0.4965833333333333,71.0,0.4643333333333334
2018-08-01,29.5,23.2,26.3,22.8,21.1,24.9,49.0,265,3.96,16.66,0.45504166666666673,0.45775000000000005,0.49366666666666664,66.5,0.4563958333333334
2018-08-02,30.4,24.0,26.7,22.5,20.6,23.8,47.2,269,4.9,20.69,0.4435,0.4506666666666667,0.49033333333333334,60.50000000000001,0.4470833333333334
2018-08-03,29.6,24.1,26.4,22.6,20.7,23.8,46.4,264,4.03,16.61,0.4305833333333333,0.44320833333333337,0.48704166666666665,65.0,0.43689583333333337
2018-08-04,29.4,23.8,25.9,23.2,20.6,20.1,39.2,264,2.75,10.67,0.44333333333333336,0.43883333333333335,0.4842916666666666,69.0,0.4410833333333334
2018-08-05,29.6,23.9,26.5,22.5,20.7,22.7,45.0,264,4.23,16.92,0.420375,0.43120833333333336,0.48137499999999994,64.5,0.4257916666666667
2018-08-06,28.8,23.4,25.5,22.5,21.0,19.2,37.8,262,2.68,9.94,0.42250000000000004,0.42724999999999996,0.47845833333333326,68.5,0.424875
2018-08-07,27.5,23.3,25.0,23.0,21.2,18.5,38.2,273,2.5,10.46,0.4282083333333333,0.4250416666666667,0.4756666666666667,77.5,0.42662500000000003
2018-08-08,27.9,23.0,24.5,24.1,21.8,22.9,42.1,291,2.45,12.64,0.4675,0.428,0.47275,81.00000000000001,0.44775
2018-08-09,27.6,22.4,24.8,24.4,21.8,25.3,46.8,281,2.57,12.69,0.5044583333333333,0.47579166666666667,0.4709999999999999,83.99999999999999,0.49012500000000003
2018-08-10,28.0,23.0,24.9,23.6,21.2,23.0,47.9,288,2.86,14.16,0.501,0.4832916666666667,0.46970833333333334,78.0,0.49214583333333334
2018-08-11,28.5,23.5,25.7,23.5,22.0,26.1,50.0,282,2.8,12.65,0.5024583333333333,0.5003333333333333,0.4718333333333333,75.0,0.5013958333333333
2018-08-12,29.2,23.9,26.2,23.8,22.1,20.5,41.4,270,3.69,16.69,0.4832083333333333,0.4910833333333333,0.4735,73.0,0.4871458333333333
2018-08-13,29.5,23.1,26.0,23.3,21.9,16.2,33.5,249,3.88,18.09,0.47912499999999997,0.48162499999999997,0.47220833333333334,69.0,0.480375
2018-08-14,28.5,23.5,25.9,24.0,22.1,21.1,41.0,274,3.33,16.0,0.478875,0.476375,0.470625,77.5,0.47762499999999997
2018-08-15,29.8,24.1,25.9,25.0,22.4,15.0,29.2,320,3.26,15.48,0.49183333333333334,0.4879166666666666,0.46879166666666666,76.0,0.48987499999999995
2018-08-16,29.6,23.4,25.3,26.4,23.0,17.7,38.5,8,2.64,13.26,0.508,0.5145833333333333,0.47825,83.99999999999999,0.5112916666666667
2018-08-17,30.8,23.5,26.4,26.0,23.1,14.8,33.5,100,3.93,19.35,0.500125,0.5048750000000001,0.49454166666666666,76.0,0.5025000000000001
2018-08-18,29.0,23.5,25.4,24.7,22.6,14.4,26.6,260,2.77,13.22,0.5047083333333333,0.5059166666666667,0.499625,78.5,0.5053125
2018-08-19,28.4,23.1,25.4,24.6,22.5,17.3,32.8,285,2.5,11.76,0.503875,0.5122916666666667,0.5062083333333334,81.00000000000001,0.5080833333333333
2018-08-20,27.9,23.5,25.4,24.3,22.9,21.6,40.3,310,2.34,11.01,0.499125,0.5068750000000001,0.5092916666666667,82.00000000000001,0.503
2018-08-21,28.5,23.5,24.9,24.8,23.0,16.3,32.8,354,1.98,9.62,0.5078333333333334,0.5052916666666667,0.5180416666666666,81.5,0.5065625
2018-08-22,25.1,22.7,23.9,23.5,21.9,24.6,45.4,268,1.45,6.84,0.508625,0.49733333333333335,0.5164166666666666,92.0,0.5029791666666666
2018-08-23,26.6,22.8,24.2,23.6,22.0,25.0,46.8,271,2.05,10.14,0.5070833333333333,0.5112916666666667,0.4974166666666667,85.0,0.5091875
2018-08-24,28.0,23.0,25.2,23.2,21.2,22.7,45.0,270,3.38,15.76,0.4892916666666667,0.5017916666666666,0.4930833333333333,76.0,0.49554166666666666
2018-08-25,25.8,23.1,24.0,22.7,21.2,17.4,34.2,261,1.57,6.15,0.5034583333333333,0.5011666666666666,0.48699999999999993,84.5,0.5023124999999999
2018-08-26,25.6,22.5,23.6,23.1,21.1,17.3,31.7,260,1.15,4.84,0.50775,0.5092916666666667,0.483875,87.5,0.5085208333333333
2018-08-27,28.3,22.5,25.2,22.5,21.4,17.7,34.9,279,3.41,15.85,0.48724999999999996,0.49625,0.4796666666666667,71.0,0.49175
2018-08-28,27.8,23.2,24.5,23.4,21.0,17.8,36.4,282,2.33,10.75,0.49899999999999994,0.4987083333333333,0.4775833333333333,77.99999999999999,0.4988541666666666
2018-08-29,26.6,22.6,24.5,23.4,22.0,20.7,40.7,272,2.1,9.48,0.5014166666666667,0.5100416666666666,0.4939166666666666,83.99999999999999,0.5057291666666667
2018-08-30,27.0,22.4,24.4,22.9,21.3,21.3,40.3,275,2.24,9.9,0.5002083333333334,0.5026666666666667,0.4935833333333333,79.5,0.5014375
2018-08-31,26.5,22.8,24.0,23.5,21.7,24.3,45.7,283,1.96,9.52,0.5102916666666667,0.5127083333333333,0.49745833333333334,85.0,0.5115000000000001
2018-09-01,25.6,22.2,23.7,22.8,21.5,19.5,39.2,279,1.63,7.25,0.501875,0.51175,0.5105000000000001,86.0,0.5068125
2018-09-02,25.8,22.3,23.9,22.9,21.0,20.9,40.7,272,1.98,9.01,0.49616666666666664,0.4984583333333333,0.5085416666666667,85.49999999999999,0.49731249999999994
2018-09-03,28.0,22.3,24.6,23.4,21.3,18.2,36.4,266,3.18,15.64,0.49770833333333336,0.49491666666666667,0.505,77.0,0.49631250000000005
2018-09-04,28.4,22.3,24.7,23.2,21.1,19.6,38.5,280,3.47,16.78,0.48808333333333337,0.4879583333333333,0.5002083333333334,74.0,0.48802083333333335
2018-09-05,27.9,22.5,24.2,23.0,20.1,22.2,42.5,284,2.64,11.94,0.4974166666666667,0.4932083333333333,0.49425,75.5,0.4953125
2018-09-06,24.5,22.0,23.2,22.5,19.6,23.7,44.6,291,1.46,6.17,0.5040833333333333,0.50375,0.491625,90.0,0.5039166666666667
2018-09-07,26.5,21.0,23.3,22.1,19.8,26.8,49.3,291,2.72,12.59,0.5034166666666667,0.5096666666666666,0.5009166666666667,78.0,0.5065416666666667
2018-09-08,25.8,20.8,22.8,21.5,17.2,27.2,51.1,251,2.07,8.09,0.5048750000000001,0.508625,0.515625,78.5,0.50675
2018-09-09,27.0,20.0,23.5,21.5,16.8,19.4,37.1,237,2.93,12.81,0.47845833333333326,0.4819166666666666,0.51175,72.5,0.48018749999999993
2018-09-10,29.4,21.0,24.7,21.9,19.0,14.7,31.0,270,4.16,19.52,0.46,0.467875,0.5015833333333334,62.5,0.4639375
2018-09-11,29.0,21.4,24.9,21.5,19.5,20.5,40.7,267,4.21,19.95,0.444375,0.4579583333333333,0.4908333333333333,62.5,0.45116666666666666
2018-09-12,27.2,22.5,24.8,22.0,19.8,20.9,41.0,274,2.9,12.24,0.43566666666666665,0.4504166666666667,0.4809583333333333,74.0,0.44304166666666667
2018-09-13,27.8,22.2,24.5,22.3,20.3,15.5,29.9,270,2.89,12.77,0.431625,0.4443333333333333,0.47283333333333327,72.5,0.43797916666666664
2018-09-14,28.0,21.6,24.5,21.8,20.4,12.1,26.3,277,3.72,18.05,0.4251666666666667,0.4365833333333333,0.465125,69.0,0.430875
2018-09-15,28.9,22.0,25.2,22.9,20.9,10.5,23.8,301,3.96,19.62,0.41674999999999995,0.4277916666666666,0.4575833333333334,70.0,0.42227083333333326
2018-09-16,29.8,21.8,25.5,21.9,19.8,10.0,20.9,325,4.41,21.22,0.40758333333333335,0.41970833333333335,0.45008333333333334,60.499999999999986,0.4136458333333334
2018-09-17,30.2,21.8,25.8,21.5,19.7,10.4,23.4,329,4.6,21.72,0.39095833333333335,0.410375,0.44258333333333333,56.5,0.40066666666666667
2018-09-18,30.7,22.4,26.2,21.1,19.6,13.0,29.9,326,4.68,20.91,0.37333333333333335,0.39820833333333333,0.434375,52.000000000000014,0.38577083333333334
2018-09-19,31.4,22.8,26.7,21.6,18.3,14.5,33.1,324,4.9,21.57,0.35812499999999997,0.387125,0.4262916666666667,51.000000000000014,0.372625
2018-09-20,32.2,22.3,26.8,20.5,17.0,15.5,32.4,341,5.35,22.1,0.34312499999999996,0.37554166666666666,0.418,41.499999999999986,0.3593333333333333
2018-09-21,27.9,22.7,24.6,24.4,19.6,20.1,49.3,13,2.57,11.88,0.3882083333333333,0.367125,0.4105833333333333,82.5,0.37766666666666665
2018-09-22,26.6,22.6,24.1,22.6,21.2,33.0,59.8,123,2.33,11.1,0.49141666666666667,0.4371666666666667,0.4086666666666667,80.0,0.46429166666666666
2018-09-23,29.4,22.4,25.4,21.5,19.2,29.3,56.5,200,4.46,19.34,0.4673333333333333,0.457,0.40762499999999996,60.50000000000001,0.46216666666666667
2018-09-24,28.8,22.0,25.3,21.9,20.6,17.7,42.1,245,3.99,18.96,0.44625000000000004,0.448625,0.4059166666666667,65.49999999999999,0.44743750000000004
2018-09-25,30.0,22.0,25.9,23.5,21.0,13.4,28.8,283,4.16,20.1,0.4327083333333333,0.439625,0.403125,67.5,0.43616666666666665
2018-09-26,31.0,22.6,26.2,22.5,19.8,11.6,25.9,288,4.47,20.91,0.41533333333333333,0.4286666666666667,0.3994583333333333,57.5,0.42200000000000004
2018-09-27,31.0,21.5,25.9,20.8,18.0,9.0,18.7,308,4.42,19.97,0.3987083333333334,0.41712499999999997,0.3954583333333333,49.0,0.4079166666666667
2018-09-28,32.2,21.0,26.0,20.4,16.1,11.2,22.7,316,4.9,21.79,0.38066666666666665,0.40454166666666663,0.390125,40.99999999999998,0.39260416666666664
2018-09-29,32.1,20.1,26.0,18.3,15.4,11.5,23.8,325,5.17,22.18,0.36004166666666665,0.38933333333333336,0.382875,31.0,0.3746875
2018-09-30,32.0,21.0,26.2,20.8,13.7,11.2,24.8,329,5.17,22.24,0.3410416666666667,0.37516666666666665,0.3765416666666667,44.0,0.35810416666666667
2018-10-01,32.8,21.0,26.7,19.4,15.0,9.0,18.7,340,4.87,21.89,0.32545833333333335,0.36441666666666667,0.37233333333333335,33.0,0.3449375
2018-10-02,33.1,20.8,27.3,22.7,15.5,7.9,13.0,276,4.64,20.94,0.310375,0.35304166666666664,0.3669166666666666,47.999999999999986,0.3317083333333333
2018-10-03,32.9,21.9,27.4,22.9,16.6,8.8,17.6,254,4.37,19.73,0.298375,0.3446666666666667,0.36304166666666665,50.0,0.32152083333333337
2018-10-04,32.5,22.4,26.7,21.5,18.4,12.3,29.2,263,4.03,18.31,0.288875,0.3339166666666667,0.35733333333333334,45.0,0.3113958333333333
2018-10-05,32.8,23.5,27.1,21.8,17.6,8.6,22.0,220,4.03,18.64,0.28420833333333334,0.32545833333333335,0.353625,45.000000000000014,0.30483333333333335
2018-10-06,33.1,21.5,27.1,21.2,14.1,8.5,15.8,269,4.3,19.03,0.27920833333333334,0.3214166666666667,0.3525833333333333,40.499999999999986,0.3003125
2018-10-07,32.7,21.4,27.2,20.5,12.4,10.0,18.7,247,4.46,18.02,0.2760416666666667,0.31645833333333334,0.35029166666666667,38.999999999999986,0.29625
2018-10-08,33.0,21.2,27.4,18.5,12.0,12.1,25.2,249,4.78,17.69,0.27229166666666665,0.30604166666666666,0.34554166666666664,27.5,0.2891666666666667
2018-10-09,34.3,22.2,28.0,16.4,9.9,11.7,25.9,322,5.64,20.79,0.2657083333333334,0.2937916666666666,0.34145833333333336,10.5,0.27975
2018-10-10,35.0,21.0,28.0,14.9,8.1,15.1,31.7,357,5.9,20.44,0.2628333333333333,0.28554166666666664,0.33525000000000005,0.0,0.2741875
2018-10-11,33.8,22.0,27.8,17.5,10.2,14.0,31.7,44,5.91,19.93,0.26029166666666664,0.2794166666666667,0.3304166666666667,18.500000000000014,0.2698541666666667
2018-10-12,33.2,21.2,26.7,18.2,9.4,17.1,37.4,38,5.64,21.07,0.25816666666666666,0.2779166666666667,0.328,24.999999999999986,0.2680416666666667
2018-10-13,31.8,20.1,25.7,19.0,11.6,11.0,28.4,39,4.73,19.79,0.2559166666666667,0.275125,0.3242916666666667,36.0,0.2655208333333333
2018-10-14,33.6,20.5,26.6,16.6,7.3,16.5,34.9,35,5.59,20.83,0.25329166666666664,0.272625,0.31983333333333336,15.0,0.2629583333333333
2018-10-15,33.8,19.7,26.8,14.8,8.3,10.2,17.6,182,4.89,20.08,0.2522083333333333,0.272,0.31854166666666667,5.000000000000014,0.2621041666666667
2018-10-16,33.6,21.2,27.5,14.8,9.9,13.4,27.4,220,5.26,18.19,0.2525833333333333,0.27129166666666665,0.31704166666666667,6.0,0.2619375
2018-10-17,33.5,23.0,27.9,13.7,9.5,11.9,28.1,265,5.45,17.07,0.2555,0.2715,0.31595833333333334,1.0,0.2635
2018-10-18,34.1,22.5,28.0,15.4,8.9,12.6,29.9,286,5.28,17.55,0.25929166666666664,0.27337500000000003,0.3152916666666667,6.499999999999986,0.2663333333333333
2018-10-19,33.7,21.4,27.6,14.2,10.6,12.6,26.6,326,5.17,18.17,0.2635416666666667,0.275,0.31579166666666664,2.499999999999986,0.26927083333333335
2018-10-20,34.1,22.5,28.5,16.2,10.9,10.5,22.3,239,4.91,17.96,0.2628333333333333,0.2747083333333334,0.3153333333333333,10.499999999999986,0.26877083333333335
2018-10-21,34.2,23.0,28.2,15.1,6.9,14.3,32.4,266,5.57,18.02,0.26525000000000004,0.2729166666666667,0.3139166666666667,4.5,0.26908333333333334
2018-10-22,32.8,21.2,26.3,14.9,5.1,14.1,33.1,345,6.3,20.2,0.26575,0.2709166666666667,0.31183333333333335,10.5,0.2683333333333333
2018-10-23,32.0,18.5,25.3,14.6,7.2,10.0,23.4,52,4.65,18.27,0.2677083333333334,0.27029166666666665,0.31083333333333335,13.0,0.269
2018-10-24,32.3,18.6,25.4,11.4,5.4,11.2,23.4,109,4.84,18.25,0.26858333333333334,0.27129166666666665,0.31304166666666666,0.0,0.2699375
2018-10-25,33.2,18.9,26.0,12.1,5.2,13.7,31.7,204,5.2,17.31,0.266,0.2709166666666667,0.315,0.0,0.26845833333333335
2018-10-26,33.0,18.6,25.7,12.4,5.6,13.0,29.5,349,5.11,17.99,0.2654166666666667,0.27,0.315125,0.0,0.2677083333333333
2018-10-27,32.5,19.5,26.1,12.8,4.9,11.6,27.0,24,5.09,17.87,0.2655416666666667,0.27029166666666665,0.3147083333333333,1.5,0.2679166666666667
2018-10-28,31.5,18.5,25.3,11.3,4.8,18.2,32.8,27,5.81,19.12,0.26533333333333337,0.2705,0.3134166666666667,0.0,0.2679166666666667
2018-10-29,30.3,18.1,23.9,12.1,5.3,12.0,29.2,54,5.22,19.5,0.26295833333333335,0.2697083333333334,0.3114166666666667,8.999999999999986,0.26633333333333337
2018-10-30,30.7,17.5,24.2,14.1,9.4,14.0,29.9,54,5.1,19.0,0.26225000000000004,0.27029166666666665,0.3089166666666667,17.0,0.26627083333333335
2018-10-31,31.1,19.2,24.8,16.2,13.6,15.0,34.6,60,4.7,18.36,0.260375,0.2697083333333334,0.307125,25.499999999999986,0.26504166666666673
2018-11-01,31.6,20.9,26.0,17.1,13.2,11.5,28.8,59,4.72,17.86,0.25645833333333334,0.269,0.3045,27.5,0.2627291666666667
2018-11-02,32.0,19.5,25.7,16.1,9.6,10.0,26.3,83,4.29,16.44,0.25783333333333336,0.27137500000000003,0.304,20.5,0.2646041666666667
2018-11-03,31.6,20.5,26.3,17.0,12.9,11.3,25.2,164,3.65,12.58,0.25775,0.272,0.3045,27.0,0.26487499999999997
2018-11-04,31.0,20.0,26.1,18.1,14.6,12.2,29.5,216,3.97,14.89,0.2617083333333334,0.2725,0.30420833333333336,35.5,0.2671041666666667
2018-11-05,31.5,19.8,25.5,16.5,12.5,10.0,24.8,349,3.78,15.06,0.26075,0.2708333333333333,0.30183333333333334,25.0,0.26579166666666665
2018-11-06,30.0,19.0,23.8,15.6,2.8,12.8,28.8,11,4.87,18.03,0.257375,0.268,0.2999583333333333,28.0,0.2626875
2018-11-07,29.0,15.4,21.9,11.6,6.3,9.4,24.1,34,4.28,18.41,0.26333333333333336,0.26958333333333334,0.3020833333333333,13.0,0.26645833333333335
2018-11-08,29.2,14.4,21.4,10.6,6.6,10.9,23.0,51,4.34,18.42,0.2677083333333334,0.27129166666666665,0.3037916666666666,7.0,0.2695
2018-11-09,30.2,14.2,21.9,10.1,5.6,10.0,19.8,55,4.32,18.33,0.2675416666666667,0.270125,0.30283333333333334,0.0,0.26883333333333337
2018-11-10,30.5,15.2,22.1,9.8,5.6,11.2,23.4,61,4.44,18.03,0.26545833333333335,0.269,0.2990833333333333,0.0,0.2672291666666667
2018-11-11,30.6,15.0,22.2,9.5,4.8,11.3,22.7,55,4.45,17.86,0.264,0.2685,0.2953333333333333,0.0,0.26625
2018-11-12,30.8,15.8,22.9,10.9,4.2,11.2,23.8,65,4.36,17.63,0.26366666666666666,0.2697916666666667,0.29291666666666666,0.5,0.2667291666666667
2018-11-13,31.5,17.5,23.8,10.5,4.5,10.6,20.9,190,4.47,17.52,0.2644166666666667,0.2682083333333333,0.293,0.0,0.2663125
2018-11-14,31.9,17.6,24.1,11.5,5.6,11.3,24.1,234,4.45,17.04,0.26875,0.2685,0.2965,0.0,0.268625
2018-11-15,31.8,17.9,24.6,12.4,6.4,10.2,19.8,326,4.05,17.17,0.27208333333333334,0.26908333333333334,0.296875,3.0,0.27058333333333334
2018-11-16,30.4,18.4,23.4,15.5,9.4,11.9,23.4,5,4.34,16.49,0.27066666666666667,0.27,0.29754166666666665,25.5,0.2703333333333333
2018-11-17,30.2,16.2,22.8,11.4,8.1,8.7,19.8,26,4.04,16.83,0.2695416666666667,0.2707083333333334,0.2977083333333333,6.000000000000014,0.27012500000000006
2018-11-18,31.2,18.1,24.4,12.1,10.1,10.6,20.5,107,3.89,16.7,0.26766666666666666,0.27158333333333334,0.2985833333333333,4.5,0.269625
2018-11-19,31.6,16.9,24.4,15.1,10.2,10.2,25.9,148,4.03,15.3,0.26783333333333337,0.2753333333333334,0.30154166666666665,17.5,0.2715833333333334
2018-11-20,31.1,18.5,24.7,15.1,11.2,9.4,23.0,169,3.49,14.31,0.26987500000000003,0.280125,0.306125,20.0,0.275
2018-11-21,30.4,17.5,23.5,14.4,10.9,10.5,26.6,58,4.07,16.16,0.2711666666666667,0.279125,0.30541666666666667,20.000000000000014,0.27514583333333337
2018-11-22,30.1,17.7,23.3,11.9,9.6,12.8,29.5,122,4.05,15.42,0.270625,0.2775,0.3045,8.999999999999986,0.2740625
2018-11-23,30.6,17.8,23.8,12.4,8.1,17.1,35.6,39,4.48,15.59,0.2714166666666667,0.2787916666666667,0.30545833333333333,8.999999999999986,0.2751041666666667
2018-11-24,29.0,16.1,22.3,13.1,7.9,12.6,24.8,18,4.04,16.33,0.2711666666666667,0.27820833333333334,0.30520833333333336,20.5,0.27468750000000003
2018-11-25,27.8,14.9,20.9,10.1,4.9,9.9,21.2,19,3.9,16.65,0.2734166666666667,0.2785,0.30491666666666667,11.499999999999986,0.27595833333333336
2018-11-26,27.6,13.9,20.5,9.5,5.1,10.0,22.0,30,3.78,16.02,0.273125,0.2764166666666667,0.3027916666666666,9.5,0.27477083333333335
2018-11-27,27.5,13.8,20.3,12.4,8.4,11.8,25.2,55,3.7,15.74,0.2719166666666667,0.2744166666666667,0.30120833333333336,24.5,0.27316666666666667
2018-11-28,28.1,13.8,20.8,13.1,6.8,11.0,20.5,50,3.42,15.15,0.2687916666666667,0.273,0.2997083333333333,24.999999999999986,0.27089583333333334
2018-11-29,27.1,14.2,20.3,13.0,9.4,10.2,22.7,40,3.5,16.06,0.267,0.27437500000000004,0.300375,29.5,0.2706875
2018-11-30,26.3,14.2,19.8,13.4,10.0,8.9,23.8,43,3.37,15.92,0.2667916666666667,0.2767916666666667,0.3027916666666666,35.5,0.2717916666666667
2018-12-01,25.8,13.6,18.9,12.8,5.9,9.6,24.8,42,3.34,15.39,0.26745833333333335,0.27887500000000004,0.3047916666666666,35.0,0.27316666666666667
2018-12-02,26.3,12.9,19.0,11.0,8.1,11.2,27.4,79,3.46,15.71,0.2670416666666667,0.2797083333333334,0.3057083333333333,23.5,0.27337500000000003
2018-12-03,26.3,14.4,19.7,11.1,8.3,10.2,25.6,75,3.37,15.03,0.26466666666666666,0.27958333333333335,0.30545833333333333,24.0,0.272125
2018-12-04,25.6,13.4,19.1,10.1,7.8,10.5,26.3,69,3.22,13.51,0.26733333333333337,0.2805,0.304125,22.499999999999986,0.2739166666666667
2018-12-05,25.9,13.1,19.1,9.9,8.6,10.2,23.4,64,3.34,15.51,0.26987500000000003,0.282875,0.3050833333333333,20.000000000000014,0.27637500000000004
2018-12-06,27.7,13.1,19.8,11.9,7.2,12.8,22.3,62,3.27,13.32,0.2715,0.28612499999999996,0.30775,21.0,0.2788125
2018-12-07,25.8,14.1,19.4,10.4,5.4,12.4,27.4,47,3.76,15.44,0.27133333333333337,0.2871666666666666,0.3089166666666667,23.0,0.27925
2018-12-08,26.5,13.2,19.6,13.1,5.1,11.7,27.0,67,3.59,14.25,0.27020833333333333,0.28520833333333334,0.3075,33.0,0.27770833333333333
2018-12-09,26.4,14.2,19.7,12.4,6.5,11.3,25.2,58,3.48,14.44,0.26808333333333334,0.2837083333333333,0.30695833333333333,30.000000000000014,0.27589583333333334
2018-12-10,26.3,13.3,19.5,10.6,7.5,10.7,22.7,39,3.26,14.19,0.2662083333333333,0.2831666666666666,0.3067083333333333,21.5,0.2746875
2018-12-11,24.5,12.1,17.9,9.5,5.7,10.8,23.4,43,3.45,15.52,0.26708333333333334,0.2835,0.30704166666666666,25.0,0.27529166666666666
2018-12-12,25.4,12.6,18.6,9.8,4.3,11.6,23.8,75,3.33,14.4,0.26708333333333334,0.282875,0.307,22.000000000000014,0.27497916666666666
2018-12-13,24.5,13.4,18.2,11.3,2.7,16.5,29.9,5,3.73,14.92,0.26866666666666666,0.2835833333333333,0.307875,34.0,0.27612499999999995
2018-12-14,22.8,12.1,16.7,10.0,5.8,14.6,31.0,33,3.37,15.46,0.27133333333333337,0.28624999999999995,0.31004166666666666,36.0,0.27879166666666666
2018-12-15,22.3,11.1,16.0,7.8,4.9,13.6,31.3,41,3.46,15.68,0.2727083333333334,0.2885833333333333,0.3122916666666667,27.5,0.28064583333333337
2018-12-16,21.5,9.8,15.1,6.3,4.5,13.6,31.3,38,3.49,15.81,0.27416666666666667,0.29029166666666667,0.31416666666666665,24.0,0.28222916666666664
2018-12-17,22.2,9.9,15.2,7.2,4.6,14.3,30.6,32,3.49,15.3,0.27229166666666665,0.28941666666666666,0.3137083333333333,25.0,0.2808541666666666
2018-12-18,22.2,9.4,14.8,7.6,4.9,11.9,23.4,33,3.15,15.75,0.27058333333333334,0.28833333333333333,0.31325,27.0,0.27945833333333336
2018-12-19,23.0,7.8,14.8,6.4,2.4,11.2,19.8,54,3.06,15.89,0.26945833333333336,0.2875,0.3129166666666667,17.0,0.27847916666666667
2018-12-20,23.6,9.4,15.8,5.2,2.7,11.6,20.5,50,3.45,16.02,0.26775,0.2848333333333333,0.310625,7.999999999999986,0.27629166666666666
2018-12-21,24.1,10.5,16.2,4.0,1.2,11.2,18.0,65,3.51,16.05,0.2672083333333333,0.28070833333333334,0.3084166666666667,0.0,0.2739583333333333
2018-12-22,24.5,8.6,15.9,5.3,1.6,11.5,22.0,91,3.54,15.82,0.2668333333333333,0.2777083333333334,0.3067083333333333,4.0,0.27227083333333335
2018-12-23,25.3,9.2,16.4,6.3,3.3,11.2,21.6,77,3.51,15.71,0.2665416666666667,0.2767083333333334,0.3057083333333333,5.0,0.271625
2018-12-24,25.3,9.8,16.8,7.8,3.8,11.2,24.5,77,3.48,15.57,0.2657083333333334,0.27629166666666666,0.3052916666666667,12.5,0.271
2018-12-25,25.0,11.4,17.3,8.2,5.2,11.2,26.6,89,3.33,14.17,0.2672083333333333,0.277,0.30591666666666667,16.0,0.2721041666666667
2018-12-26,26.4,12.4,18.3,9.9,4.9,15.2,33.1,331,3.82,14.87,0.26745833333333335,0.2767916666666667,0.30545833333333333,17.5,0.27212500000000006
2018-12-27,21.5,10.3,15.4,8.4,-0.1,13.7,31.3,13,3.52,15.84,0.26945833333333336,0.27829166666666666,0.3062916666666667,34.5,0.273875
2018-12-28,20.3,9.1,13.6,2.0,-2.8,11.5,28.1,23,3.62,16.32,0.27375,0.28108333333333335,0.30779166666666663,8.5,0.27741666666666664
2018-12-29,20.9,6.3,13.2,2.2,-2.3,9.6,24.5,53,3.27,16.31,0.27525000000000005,0.28141666666666665,0.3087083333333333,6.5,0.2783333333333333
2018-12-30,21.9,6.6,13.5,3.3,-2.9,10.0,23.4,61,3.38,16.12,0.2727916666666667,0.2788333333333333,0.306625,7.000000000000014,0.2758125
2018-12-31,23.4,7.2,14.6,3.5,-1.6,10.5,19.8,41,3.38,15.93,0.2717916666666667,0.275125,0.30320833333333336,0.5,0.27345833333333336
2019-01-01,25.5,8.7,16.6,7.6,1.8,11.5,21.6,81,3.28,15.85,0.2700416666666667,0.2737916666666667,0.3007083333333333,10.5,0.2719166666666667
2019-01-02,27.4,12.5,18.5,6.8,1.8,10.5,24.1,356,3.75,15.79,0.26658333333333334,0.2710416666666667,0.2973333333333333,0.0,0.2688125
2019-01-03,24.9,10.6,17.1,7.2,4.0,11.2,22.7,32,3.39,15.87,0.2637916666666667,0.26808333333333334,0.2933333333333333,11.5,0.26593750000000005
2019-01-04,25.5,9.1,16.7,7.5,4.0,11.8,25.6,79,3.41,15.9,0.2642083333333333,0.27058333333333334,0.291,10.0,0.26739583333333333
2019-01-05,27.3,11.1,18.3,10.1,5.9,14.8,33.1,173,3.74,15.21,0.265375,0.27287500000000003,0.29254166666666664,13.999999999999986,0.26912500000000006
2019-01-06,25.6,13.6,18.9,9.5,2.3,16.3,31.0,296,4.31,15.88,0.26858333333333334,0.27725000000000005,0.298125,19.5,0.2729166666666667
2019-01-07,20.9,10.4,15.0,10.3,5.1,16.1,28.8,8,3.03,16.13,0.2724166666666667,0.28275,0.30295833333333333,47.000000000000014,0.27758333333333335
2019-01-08,21.8,9.1,14.7,9.1,5.0,9.5,24.5,30,2.88,16.18,0.27508333333333335,0.28783333333333333,0.30720833333333336,36.49999999999999,0.28145833333333337
2019-01-09,22.0,8.2,14.6,8.1,3.6,10.0,24.1,24,3.06,16.22,0.2731666666666667,0.28704166666666664,0.3073333333333333,30.5,0.2801041666666667
2019-01-10,22.2,8.2,14.7,8.0,5.8,9.7,23.0,43,3.02,16.33,0.27137500000000003,0.2844583333333333,0.3055,29.0,0.2779166666666667
2019-01-11,23.7,8.8,15.8,7.4,4.8,10.7,22.7,51,3.29,16.12,0.26929166666666665,0.28262499999999996,0.30441666666666667,18.500000000000014,0.2759583333333333
2019-01-12,25.1,10.2,17.1,11.9,5.6,11.6,24.8,53,3.34,15.78,0.26787500000000003,0.2820833333333333,0.3040833333333333,34.0,0.27497916666666666
2019-01-13,24.9,11.6,17.6,11.2,8.5,12.8,27.4,28,3.48,16.0,0.26837500000000003,0.28429166666666666,0.305875,31.5,0.2763333333333333
2019-01-14,22.5,10.6,15.8,9.5,5.6,13.8,32.4,35,3.29,16.49,0.27037500000000003,0.2876666666666667,0.30916666666666665,35.0,0.2790208333333334
