precipitation_sum,et0_fao_evapotranspiration,precipitation_hours,river_discharge,dewpoint_2m_max,soil_moisture_0_to_7cm,soil_moisture_28_to_100cm,rainfall_3d,rainfall_7d,humidity,is_monsoon,flood_risk
0.1,6.5,1.0,0.34,21.4,0.272625,0.3154583333333333,0.0999999999999644,3.299999999999972,39.49999999999999,1,0
1.9,5.85,4.0,0.34,23.0,0.2693333333333333,0.310875,1.9999999999999645,1.999999999999972,31.499999999999982,1,0
1.4,6.03,5.0,0.31,22.8,0.2735416666666667,0.316625,3.3999999999999644,3.3999999999999715,22.999999999999982,1,0
2.7,5.49,4.0,0.31,24.1,0.3019166666666666,0.3171666666666666,5.9999999999999645,6.099999999999971,43.00000000000001,1,0
0.7,6.03,1.0,0.37,22.9,0.2855833333333333,0.3064166666666666,4.799999999999964,6.799999999999971,25.5,1,0
1.3,5.18,5.0,0.41,23.7,0.2915,0.3004166666666666,4.699999999999965,8.099999999999971,46.0,1,0
0.5,5.22,4.0,0.5,23.5,0.2872499999999999,0.3010416666666666,2.4999999999999645,8.599999999999971,41.49999999999999,1,0
2.2,5.36,6.0,0.5,23.6,0.2846666666666666,0.3047916666666666,3.999999999999965,10.699999999999973,47.5,1,0
7.3,4.72,9.0,0.66,24.2,0.3236666666666666,0.30375,9.999999999999964,16.099999999999973,56.0,1,0
13.8,3.45,20.0,3.16,24.0,0.4115833333333333,0.2989166666666666,23.299999999999965,28.49999999999997,64.5,1,1
23.7,2.13,21.0,4.87,24.5,0.477125,0.2982916666666667,44.79999999999997,49.49999999999997,84.5,1,1
37.4,1.73,24.0,3.41,23.8,0.499125,0.299,74.89999999999996,86.19999999999996,86.0,1,2
7.5,2.28,11.0,2.0,24.2,0.4952916666666667,0.3006666666666666,68.59999999999997,92.39999999999998,77.0,1,0
0.7,4.7,5.0,1.16,23.4,0.4816249999999999,0.3050833333333333,45.59999999999996,92.59999999999997,61.0,1,0
0.2,5.83,2.0,0.72,22.5,0.453375,0.3059583333333333,8.399999999999965,90.59999999999997,48.99999999999999,1,0
0.0,4.57,0.0,0.52,22.0,0.4272083333333333,0.3042083333333333,0.8999999999999644,83.29999999999997,53.00000000000001,1,0
10.0,4.06,9.0,0.45,23.9,0.425,0.3013333333333333,10.199999999999964,79.49999999999997,67.5,1,1
16.0,2.86,16.0,1.0,23.6,0.4675833333333333,0.2993333333333333,25.999999999999964,71.79999999999997,80.0,1,1
35.3,1.21,24.0,1.23,24.0,0.511875,0.3048333333333333,61.29999999999996,69.69999999999996,84.5,1,2
9.6,3.06,15.0,1.22,25.1,0.4992916666666667,0.3152916666666667,60.89999999999996,71.79999999999997,78.0,1,1
3.8,4.29,9.0,1.14,24.4,0.4895416666666667,0.322375,48.69999999999996,74.89999999999996,66.0,1,0
10.0,4.03,14.0,0.92,25.5,0.4873333333333333,0.3258333333333333,23.399999999999963,84.69999999999996,67.0,1,1
26.7,3.91,11.0,2.52,25.5,0.4955833333333333,0.328375,40.499999999999964,111.39999999999996,66.49999999999999,1,1
50.9,3.64,20.0,3.17,25.8,0.5067083333333333,0.3434999999999999,87.59999999999997,152.29999999999995,68.5,1,2
54.0,1.93,24.0,2.78,25.2,0.507625,0.4070833333333333,131.59999999999997,190.29999999999995,81.0,1,2
18.1,2.25,23.0,2.13,24.4,0.5089583333333333,0.4495833333333334,122.99999999999996,173.09999999999997,83.99999999999999,1,1
27.2,2.02,24.0,1.69,25.0,0.509,0.5037083333333333,99.29999999999995,190.7,84.0,1,2
23.6,2.35,22.0,1.52,24.5,0.5070416666666667,0.515375,68.89999999999996,210.5,82.0,1,1
2.1,3.77,12.0,1.53,25.2,0.4968333333333333,0.511875,52.89999999999996,202.6,74.0,1,0
15.7,3.54,16.0,1.9,25.5,0.4955416666666667,0.5050416666666667,41.39999999999996,191.6,74.5,1,1
80.0,2.6,21.0,3.19,24.2,0.504375,0.51275,97.79999999999995,220.7,77.99999999999999,1,2
61.5,1.02,24.0,3.06,24.4,0.5085416666666667,0.5154166666666667,157.19999999999996,228.2,96.0,1,2
3.8,2.72,12.0,2.27,24.2,0.4964166666666667,0.5129166666666667,145.29999999999995,213.9,78.5,1,0
13.4,2.73,20.0,1.82,23.8,0.4979583333333333,0.507375,78.69999999999996,200.1,73.0,1,1
4.6,2.68,11.0,1.8,24.1,0.4917083333333333,0.5031249999999999,21.799999999999955,181.1,78.0,1,0
42.4,1.31,20.0,2.89,24.0,0.5044583333333333,0.508,60.39999999999995,221.4,91.0,1,2
10.9,1.55,19.0,3.19,24.2,0.5084166666666666,0.5099166666666667,57.89999999999996,216.6,91.0,1,1
2.2,2.49,13.0,3.16,24.0,0.5027916666666666,0.5092916666666667,55.49999999999996,138.79999999999995,82.5,1,0
12.8,2.2,15.0,3.47,23.1,0.4979583333333333,0.5088333333333334,25.89999999999996,90.09999999999997,81.00000000000001,1,1
8.3,2.72,16.0,3.22,22.2,0.5033333333333333,0.50925,23.29999999999996,94.59999999999997,73.5,1,1
2.7,2.36,12.0,2.56,22.7,0.490875,0.5088333333333334,23.79999999999996,83.89999999999996,73.5,1,0
2.5,3.5,8.0,2.08,22.5,0.486,0.5060833333333333,13.49999999999996,81.79999999999997,65.5,1,0
1.8,3.63,9.0,1.81,23.5,0.4772083333333333,0.5026666666666667,6.999999999999959,41.19999999999997,70.5,1,0
0.9,3.69,8.0,1.64,22.8,0.470375,0.4996666666666667,5.199999999999959,31.19999999999997,68.0,1,0
2.2,3.81,11.0,1.5,22.8,0.4645416666666667,0.4965833333333333,4.89999999999996,31.19999999999997,71.0,1,0
0.8,3.96,6.0,1.39,22.8,0.4550416666666667,0.4936666666666666,3.89999999999996,19.19999999999997,66.5,1,0
0.7,4.9,4.0,1.3,22.5,0.4435,0.4903333333333333,3.6999999999999593,11.599999999999971,60.50000000000001,1,0
0.4,4.03,4.0,1.22,22.6,0.4305833333333333,0.4870416666666666,1.899999999999959,9.299999999999972,65.0,1,0
6.4,2.75,9.0,1.14,23.2,0.4433333333333333,0.4842916666666666,7.499999999999959,13.199999999999973,69.0,1,0
0.7,4.23,6.0,1.06,22.5,0.420375,0.4813749999999999,7.499999999999959,12.099999999999971,64.5,1,0
2.1,2.68,14.0,1.0,22.5,0.4225,0.4784583333333332,9.19999999999996,13.299999999999972,68.5,1,0
3.0,2.5,15.0,1.01,23.0,0.4282083333333333,0.4756666666666667,5.799999999999959,14.099999999999971,77.5,1,0
18.6,2.45,24.0,1.72,24.1,0.4675,0.47275,23.69999999999996,31.899999999999974,81.00000000000001,1,1
47.7,2.57,20.0,1.74,24.4,0.5044583333333333,0.4709999999999999,69.29999999999995,78.89999999999998,83.99999999999999,1,2
13.3,2.86,17.0,1.59,23.6,0.501,0.4697083333333333,79.59999999999997,91.79999999999995,78.0,1,1
5.5,2.8,16.0,1.33,23.5,0.5024583333333333,0.4718333333333333,66.49999999999996,90.89999999999998,75.0,1,0
1.0,3.69,7.0,1.16,23.8,0.4832083333333333,0.4735,19.79999999999996,91.19999999999996,73.0,1,0
1.8,3.88,13.0,1.03,23.3,0.4791249999999999,0.4722083333333333,8.299999999999958,90.89999999999998,69.0,1,0
2.1,3.33,12.0,0.95,24.0,0.478875,0.470625,4.899999999999958,89.99999999999999,77.5,1,0
18.9,3.26,18.0,1.97,25.0,0.4918333333333333,0.4687916666666666,22.799999999999955,90.29999999999998,76.0,1,1
31.1,2.64,24.0,2.34,26.4,0.508,0.47825,52.09999999999995,73.69999999999997,83.99999999999999,1,1
8.5,3.93,16.0,2.11,26.0,0.500125,0.4945416666666666,58.49999999999996,68.89999999999998,76.0,1,1
12.0,2.77,21.0,1.88,24.7,0.5047083333333333,0.499625,51.59999999999995,75.39999999999998,78.5,1,1
10.2,2.5,16.0,2.05,24.6,0.503875,0.5062083333333334,30.69999999999996,84.59999999999998,81.00000000000001,1,1
18.4,2.34,19.0,3.11,24.3,0.499125,0.5092916666666667,40.59999999999995,101.19999999999996,82.00000000000001,1,1
34.8,1.98,24.0,4.36,24.8,0.5078333333333334,0.5180416666666666,63.39999999999995,133.89999999999998,81.5,1,2
19.9,1.45,24.0,4.01,23.5,0.508625,0.5164166666666666,73.09999999999994,134.89999999999995,92.0,1,1
15.3,2.05,24.0,3.67,23.6,0.5070833333333333,0.4974166666666667,69.99999999999996,119.09999999999997,85.0,1,1
0.5,3.38,4.0,2.86,23.2,0.4892916666666667,0.4930833333333333,35.69999999999996,111.09999999999997,76.0,1,0
12.6,1.57,15.0,2.77,22.7,0.5034583333333333,0.4869999999999999,28.39999999999996,111.69999999999996,84.5,1,1
17.3,1.15,18.0,2.42,23.1,0.50775,0.483875,30.39999999999996,118.79999999999995,87.5,1,1
1.8,3.41,8.0,2.08,22.5,0.4872499999999999,0.4796666666666667,31.69999999999996,102.19999999999996,71.0,1,0
17.2,2.33,18.0,2.3,23.4,0.4989999999999999,0.4775833333333333,36.29999999999996,84.59999999999997,77.99999999999999,1,1
10.3,2.1,18.0,2.25,23.4,0.5014166666666667,0.4939166666666666,29.29999999999996,74.99999999999997,83.99999999999999,1,1
5.2,2.24,15.0,2.01,22.9,0.5002083333333334,0.4935833333333333,32.69999999999996,64.89999999999998,79.5,1,0
20.0,1.96,24.0,2.36,23.5,0.5102916666666667,0.4974583333333333,35.49999999999996,84.39999999999998,85.0,1,1
11.8,1.63,24.0,2.36,22.8,0.501875,0.5105000000000001,36.99999999999996,83.59999999999998,86.0,1,1
4.6,1.98,14.0,2.33,22.9,0.4961666666666666,0.5085416666666667,36.39999999999996,70.89999999999998,85.49999999999999,1,0
7.5,3.18,11.0,2.18,23.4,0.4977083333333333,0.505,23.899999999999963,76.59999999999997,77.0,1,0
7.1,3.47,6.0,2.11,23.2,0.4880833333333333,0.5002083333333334,19.19999999999996,66.49999999999997,74.0,1,0
9.4,2.64,10.0,2.16,23.0,0.4974166666666667,0.49425,23.99999999999996,65.59999999999998,75.5,1,1
7.5,1.46,19.0,2.24,22.5,0.5040833333333333,0.491625,23.99999999999996,67.89999999999998,90.0,1,0
23.6,2.72,17.0,3.7,22.1,0.5034166666666667,0.5009166666666667,40.499999999999964,71.49999999999997,78.0,1,1
23.5,2.07,16.0,3.49,21.5,0.5048750000000001,0.515625,54.599999999999966,83.19999999999997,78.5,1,1
0.8,2.93,8.0,2.61,21.5,0.4784583333333332,0.51175,47.89999999999996,79.39999999999996,72.5,1,0
0.0,4.16,0.0,2.08,21.9,0.46,0.5015833333333334,24.29999999999996,71.89999999999996,62.5,1,0
0.5,4.21,3.0,1.78,21.5,0.444375,0.4908333333333333,1.299999999999961,65.29999999999997,62.5,1,0
0.8,2.9,4.0,1.61,22.0,0.4356666666666666,0.4809583333333333,1.299999999999961,56.69999999999997,74.0,1,0
1.2,2.89,4.0,1.47,22.3,0.431625,0.4728333333333332,2.499999999999961,50.39999999999997,72.5,1,0
0.2,3.72,2.0,1.38,21.8,0.4251666666666667,0.465125,2.199999999999961,26.99999999999997,69.0,1,0
1.1,3.96,7.0,1.28,22.9,0.4167499999999999,0.4575833333333334,2.499999999999961,4.599999999999971,70.0,1,0
0.1,4.41,1.0,1.19,21.9,0.4075833333333333,0.4500833333333333,1.399999999999961,3.899999999999972,60.49999999999999,1,0
0.0,4.6,0.0,1.11,21.5,0.3909583333333333,0.4425833333333333,1.199999999999961,3.899999999999972,56.5,1,0
0.1,4.68,1.0,1.05,21.1,0.3733333333333333,0.434375,0.1999999999999609,3.499999999999972,52.000000000000014,1,0
0.0,4.9,0.0,0.97,21.6,0.3581249999999999,0.4262916666666667,0.0999999999999609,2.699999999999972,51.000000000000014,1,0
0.0,5.35,0.0,0.91,20.5,0.3431249999999999,0.418,0.0999999999999609,1.4999999999999716,41.49999999999999,1,0
14.4,2.57,15.0,1.9,24.4,0.3882083333333333,0.4105833333333333,14.39999999999996,15.699999999999973,82.5,1,1
12.3,2.33,19.0,2.0,22.6,0.4914166666666666,0.4086666666666667,26.69999999999996,26.899999999999974,80.0,1,1
0.1,4.46,1.0,1.55,21.5,0.4673333333333333,0.4076249999999999,26.79999999999996,26.899999999999974,60.50000000000001,1,0
0.6,3.99,4.0,1.22,21.9,0.44625,0.4059166666666667,12.99999999999996,27.49999999999997,65.49999999999999,1,0
0.3,4.16,2.0,1.01,23.5,0.4327083333333333,0.403125,0.9999999999999608,27.69999999999997,67.5,1,0
0.0,4.47,0.0,0.89,22.5,0.4153333333333333,0.3994583333333333,0.8999999999999608,27.69999999999997,57.5,1,0
0.0,4.42,0.0,0.8,20.8,0.3987083333333334,0.3954583333333333,0.2999999999999609,27.69999999999997,49.0,1,0
0.0,4.9,0.0,0.73,20.4,0.3806666666666666,0.390125,0.0,13.299999999999972,40.99999999999998,1,0
0.0,5.17,0.0,0.68,18.3,0.3600416666666666,0.382875,0.0,0.9999999999999716,31.0,1,0
0.0,5.17,0.0,0.63,20.8,0.3410416666666667,0.3765416666666667,0.0,0.8999999999999715,44.0,1,0
0.0,4.87,0.0,0.58,19.4,0.3254583333333333,0.3723333333333333,0.0,0.2999999999999715,33.0,0,0
0.0,4.64,0.0,0.53,22.7,0.310375,0.3669166666666666,0.0,0.0,47.99999999999999,0,0
0.0,4.37,0.0,0.49,22.9,0.298375,0.3630416666666666,0.0,0.0,50.0,0,0
0.1,4.03,1.0,0.46,21.5,0.288875,0.3573333333333333,0.0999999999999609,0.0999999999999715,45.0,0,0
1.7,4.03,1.0,0.43,21.8,0.2842083333333333,0.353625,1.799999999999961,1.7999999999999716,45.000000000000014,0,0
0.0,4.3,0.0,0.4,21.2,0.2792083333333333,0.3525833333333333,1.799999999999961,1.7999999999999716,40.49999999999999,0,0
0.0,4.46,0.0,0.37,20.5,0.2760416666666667,0.3502916666666666,1.6999999999999609,1.7999999999999716,38.99999999999999,0,0
0.0,4.78,0.0,0.34,18.5,0.2722916666666666,0.3455416666666666,0.0,1.7999999999999716,27.5,0,0
0.0,5.64,0.0,0.32,16.4,0.2657083333333334,0.3414583333333333,0.0,1.7999999999999716,10.5,0,0
0.0,5.9,0.0,0.3,14.9,0.2628333333333333,0.33525,0.0,1.7999999999999716,0.0,0,0
0.0,5.91,0.0,0.28,17.5,0.2602916666666666,0.3304166666666667,0.0,1.6999999999999715,18.50000000000001,0,0
0.0,5.64,0.0,0.28,18.2,0.2581666666666666,0.328,0.0,0.0,24.999999999999982,0,0
0.0,4.73,0.0,0.28,19.0,0.2559166666666667,0.3242916666666667,0.0,0.0,36.0,0,0
0.0,5.59,0.0,0.28,16.6,0.2532916666666666,0.3198333333333333,0.0,0.0,15.0,0,0
0.0,4.89,0.0,0.28,14.8,0.2522083333333333,0.3185416666666666,0.0,0.0,5.000000000000014,0,0
0.0,5.26,0.0,0.28,14.8,0.2525833333333333,0.3170416666666666,0.0,0.0,6.0,0,0
0.0,5.45,0.0,0.28,13.7,0.2555,0.3159583333333333,0.0,0.0,1.0,0,0
0.0,5.28,0.0,0.28,15.4,0.2592916666666666,0.3152916666666667,0.0,0.0,6.499999999999986,0,0
0.0,5.17,0.0,0.28,14.2,0.2635416666666667,0.3157916666666666,0.0,0.0,2.499999999999986,0,0
0.0,4.91,0.0,0.27,16.2,0.2628333333333333,0.3153333333333333,0.0,0.0,10.499999999999986,0,0
0.0,5.57,0.0,0.27,15.1,0.26525,0.3139166666666667,0.0,0.0,4.5,0,0
0.0,6.3,0.0,0.27,14.9,0.26575,0.3118333333333333,0.0,0.0,10.5,0,0
0.0,4.65,0.0,0.27,14.6,0.2677083333333334,0.3108333333333333,0.0,0.0,13.0,0,0
0.0,4.84,0.0,0.27,11.4,0.2685833333333333,0.3130416666666666,0.0,0.0,0.0,0,0
0.0,5.2,0.0,0.28,12.1,0.266,0.315,0.0,0.0,0.0,0,0
0.0,5.11,0.0,0.28,12.4,0.2654166666666667,0.315125,0.0,0.0,0.0,0,0
0.0,5.09,0.0,0.28,12.8,0.2655416666666667,0.3147083333333333,0.0,0.0,1.5,0,0
0.0,5.81,0.0,0.28,11.3,0.2653333333333333,0.3134166666666667,0.0,0.0,0.0,0,0
0.0,5.22,0.0,0.28,12.1,0.2629583333333333,0.3114166666666667,0.0,0.0,8.999999999999986,0,0
0.0,5.1,0.0,0.28,14.1,0.26225,0.3089166666666667,0.0,0.0,17.0,0,0
0.0,4.7,0.0,0.28,16.2,0.260375,0.307125,0.0,0.0,25.499999999999982,0,0
0.0,4.72,0.0,0.27,17.1,0.2564583333333333,0.3045,0.0,0.0,27.5,0,0
0.0,4.29,0.0,0.27,16.1,0.2578333333333333,0.304,0.0,0.0,20.5,0,0
0.0,3.65,0.0,0.27,17.0,0.25775,0.3045,0.0,0.0,27.0,0,0
0.0,3.97,0.0,0.27,18.1,0.2617083333333334,0.3042083333333333,0.0,0.0,35.5,0,0
0.2,3.78,2.0,0.27,16.5,0.26075,0.3018333333333333,0.1999999999999609,0.1999999999999716,25.0,0,0
0.0,4.87,0.0,0.27,15.6,0.257375,0.2999583333333333,0.1999999999999609,0.1999999999999716,28.0,0,0
0.0,4.28,0.0,0.27,11.6,0.2633333333333333,0.3020833333333333,0.1999999999999609,0.1999999999999716,13.0,0,0
0.0,4.34,0.0,0.27,10.6,0.2677083333333334,0.3037916666666666,0.0,0.1999999999999716,7.0,0,0
0.0,4.32,0.0,0.27,10.1,0.2675416666666667,0.3028333333333333,0.0,0.1999999999999716,0.0,0,0
0.0,4.44,0.0,0.27,9.8,0.2654583333333333,0.2990833333333333,0.0,0.1999999999999716,0.0,0,0
0.0,4.45,0.0,0.27,9.5,0.264,0.2953333333333333,0.0,0.1999999999999716,0.0,0,0
0.0,4.36,0.0,0.27,10.9,0.2636666666666666,0.2929166666666666,0.0,0.0,0.5,0,0
0.0,4.47,0.0,0.27,10.5,0.2644166666666667,0.293,0.0,0.0,0.0,0,0
0.0,4.45,0.0,0.27,11.5,0.26875,0.2965,0.0,0.0,0.0,0,0
0.0,4.05,0.0,0.27,12.4,0.2720833333333333,0.296875,0.0,0.0,3.0,0,0
0.0,4.34,0.0,0.27,15.5,0.2706666666666666,0.2975416666666666,0.0,0.0,25.5,0,0
0.0,4.04,0.0,0.27,11.4,0.2695416666666667,0.2977083333333333,0.0,0.0,6.000000000000014,0,0
0.0,3.89,0.0,0.27,12.1,0.2676666666666666,0.2985833333333333,0.0,0.0,4.5,0,0
0.0,4.03,0.0,0.27,15.1,0.2678333333333333,0.3015416666666666,0.0,0.0,17.5,0,0
0.0,3.49,0.0,0.27,15.1,0.269875,0.306125,0.0,0.0,20.0,0,0
0.0,4.07,0.0,0.27,14.4,0.2711666666666667,0.3054166666666666,0.0,0.0,20.00000000000001,0,0
0.0,4.05,0.0,0.27,11.9,0.270625,0.3045,0.0,0.0,8.999999999999986,0,0
0.0,4.48,0.0,0.26,12.4,0.2714166666666667,0.3054583333333333,0.0,0.0,8.999999999999986,0,0
0.0,4.04,0.0,0.26,13.1,0.2711666666666667,0.3052083333333333,0.0,0.0,20.5,0,0
0.0,3.9,0.0,0.26,10.1,0.2734166666666667,0.3049166666666666,0.0,0.0,11.499999999999986,0,0
0.0,3.78,0.0,0.26,9.5,0.273125,0.3027916666666666,0.0,0.0,9.5,0,0
0.0,3.7,0.0,0.26,12.4,0.2719166666666667,0.3012083333333333,0.0,0.0,24.5,0,0
0.0,3.42,0.0,0.26,13.1,0.2687916666666667,0.2997083333333333,0.0,0.0,24.999999999999982,0,0
0.0,3.5,0.0,0.26,13.0,0.267,0.300375,0.0,0.0,29.5,0,0
0.0,3.37,0.0,0.26,13.4,0.2667916666666667,0.3027916666666666,0.0,0.0,35.5,0,0
0.0,3.34,0.0,0.25,12.8,0.2674583333333333,0.3047916666666666,0.0,0.0,35.0,0,0
0.0,3.46,0.0,0.25,11.0,0.2670416666666667,0.3057083333333333,0.0,0.0,23.5,0,0
0.0,3.37,0.0,0.25,11.1,0.2646666666666666,0.3054583333333333,0.0,0.0,24.0,0,0
0.0,3.22,0.0,0.25,10.1,0.2673333333333333,0.304125,0.0,0.0,22.499999999999982,0,0
0.0,3.34,0.0,0.23,9.9,0.269875,0.3050833333333333,0.0,0.0,20.00000000000001,0,0
0.0,3.27,0.0,0.23,11.9,0.2715,0.30775,0.0,0.0,21.0,0,0
0.0,3.76,0.0,0.23,10.4,0.2713333333333333,0.3089166666666667,0.0,0.0,23.0,0,0
0.0,3.59,0.0,0.23,13.1,0.2702083333333333,0.3075,0.0,0.0,33.0,0,0
0.0,3.48,0.0,0.23,12.4,0.2680833333333333,0.3069583333333333,0.0,0.0,30.00000000000001,0,0
0.0,3.26,0.0,0.23,10.6,0.2662083333333333,0.3067083333333333,0.0,0.0,21.5,0,0
0.0,3.45,0.0,0.23,9.5,0.2670833333333333,0.3070416666666666,0.0,0.0,25.0,0,0
0.0,3.33,0.0,0.23,9.8,0.2670833333333333,0.307,0.0,0.0,22.00000000000001,0,0
0.0,3.73,0.0,0.23,11.3,0.2686666666666666,0.307875,0.0,0.0,34.0,0,0
0.0,3.37,0.0,0.23,10.0,0.2713333333333333,0.3100416666666666,0.0,0.0,36.0,0,0
0.0,3.46,0.0,0.23,7.8,0.2727083333333334,0.3122916666666667,0.0,0.0,27.5,0,0
0.0,3.49,0.0,0.23,6.3,0.2741666666666666,0.3141666666666666,0.0,0.0,24.0,0,0
0.0,3.49,0.0,0.23,7.2,0.2722916666666666,0.3137083333333333,0.0,0.0,25.0,0,0
0.0,3.15,0.0,0.23,7.6,0.2705833333333333,0.31325,0.0,0.0,27.0,0,0
0.0,3.06,0.0,0.23,6.4,0.2694583333333333,0.3129166666666667,0.0,0.0,17.0,0,0
0.0,3.45,0.0,0.23,5.2,0.26775,0.310625,0.0,0.0,7.999999999999986,0,0
0.0,3.51,0.0,0.23,4.0,0.2672083333333333,0.3084166666666667,0.0,0.0,0.0,0,0
0.0,3.54,0.0,0.23,5.3,0.2668333333333333,0.3067083333333333,0.0,0.0,4.0,0,0
0.0,3.51,0.0,0.23,6.3,0.2665416666666667,0.3057083333333333,0.0,0.0,5.0,0,0
0.0,3.48,0.0,0.23,7.8,0.2657083333333334,0.3052916666666667,0.0,0.0,12.5,0,0
0.0,3.33,0.0,0.23,8.2,0.2672083333333333,0.3059166666666666,0.0,0.0,16.0,0,0
0.0,3.82,0.0,0.23,9.9,0.2674583333333333,0.3054583333333333,0.0,0.0,17.5,0,0
0.0,3.52,0.0,0.23,8.4,0.2694583333333333,0.3062916666666667,0.0,0.0,34.5,0,0
0.0,3.62,0.0,0.23,2.0,0.27375,0.3077916666666666,0.0,0.0,8.5,0,0
0.0,3.27,0.0,0.23,2.2,0.27525,0.3087083333333333,0.0,0.0,6.5,0,0
0.0,3.38,0.0,0.23,3.3,0.2727916666666667,0.306625,0.0,0.0,7.000000000000014,0,0
0.0,3.38,0.0,0.23,3.5,0.2717916666666667,0.3032083333333333,0.0,0.0,0.5,0,0
0.0,3.28,0.0,0.25,7.6,0.2700416666666667,0.3007083333333333,0.0,0.0,10.5,0,0
0.0,3.75,0.0,0.22,6.8,0.2665833333333333,0.2973333333333333,0.0,0.0,0.0,0,0
0.0,3.39,0.0,0.22,7.2,0.2637916666666667,0.2933333333333333,0.0,0.0,11.5,0,0
0.0,3.41,0.0,0.22,7.5,0.2642083333333333,0.291,0.0,0.0,10.0,0,0
0.0,3.74,0.0,0.22,10.1,0.265375,0.2925416666666666,0.0,0.0,13.999999999999986,0,0
0.0,4.31,0.0,0.22,9.5,0.2685833333333333,0.298125,0.0,0.0,19.5,0,0
0.0,3.03,0.0,0.22,10.3,0.2724166666666667,0.3029583333333333,0.0,0.0,47.000000000000014,0,0
0.0,2.88,0.0,0.22,9.1,0.2750833333333333,0.3072083333333333,0.0,0.0,36.49999999999999,0,0
0.0,3.06,0.0,0.22,8.1,0.2731666666666667,0.3073333333333333,0.0,0.0,30.5,0,0
0.0,3.02,0.0,0.22,8.0,0.271375,0.3055,0.0,0.0,29.0,0,0
0.0,3.29,0.0,0.22,7.4,0.2692916666666666,0.3044166666666666,0.0,0.0,18.50000000000001,0,0
0.0,3.34,0.0,0.22,11.9,0.267875,0.3040833333333333,0.0,0.0,34.0,0,0
0.0,3.48,0.0,0.22,11.2,0.268375,0.305875,0.0,0.0,31.5,0,0
0.0,3.29,0.0,0.22,9.5,0.270375,0.3091666666666666,0.0,0.0,35.0,0,0
0.0,3.28,0.0,0.22,6.9,0.2728333333333333,0.3112499999999999,0.0,0.0,22.0,0,0
0.0,3.38,0.0,0.22,6.9,0.2702916666666666,0.3071666666666666,0.0,0.0,12.5,0,0
0.0,3.79,0.0,0.22,7.2,0.2647083333333334,0.2995416666666666,0.0,0.0,5.499999999999986,0,0
0.0,3.74,0.0,0.22,6.7,0.2630416666666667,0.2961249999999999,0.0,0.0,10.0,0,0
0.0,3.73,0.0,0.22,7.4,0.2621666666666666,0.293375,0.0,0.0,7.0,0,0
0.0,4.18,0.0,0.22,8.9,0.26,0.286375,0.0,0.0,0.0,0,0
0.0,5.06,0.0,0.22,8.7,0.2610416666666666,0.2812083333333333,0.0,0.0,0.0,0,0
0.0,4.34,0.0,0.22,11.9,0.2660416666666667,0.2814583333333333,0.0,0.0,27.0,0,0
0.0,3.7,0.0,0.22,12.0,0.2694583333333333,0.285375,0.0,0.0,34.0,0,0
0.0,3.15,0.0,0.22,12.6,0.270875,0.2892499999999999,0.0,0.0,41.49999999999999,0,0
2.4,2.06,6.0,0.25,13.3,0.2932083333333333,0.293875,2.399999999999961,2.3999999999999715,68.5,0,0
0.0,3.0,0.0,0.25,11.2,0.3304583333333333,0.2971666666666666,2.399999999999961,2.3999999999999715,53.5,0,0
0.0,3.22,0.0,0.25,7.8,0.3259583333333333,0.3016666666666667,2.399999999999961,2.3999999999999715,43.5,0,0
0.0,3.5,0.0,0.25,4.6,0.320125,0.3045,0.0,2.3999999999999715,29.999999999999982,0,0
0.0,3.4,0.0,0.22,3.8,0.310375,0.3022499999999999,0.0,2.3999999999999715,24.0,0,0
0.0,3.47,0.0,0.22,5.3,0.2961666666666666,0.296375,0.0,2.3999999999999715,17.000000000000014,0,0
0.0,3.92,0.0,0.22,7.4,0.2845416666666666,0.2895416666666666,0.0,2.3999999999999715,7.5,0,0
0.0,4.23,0.0,0.25,9.7,0.2782916666666666,0.2865,0.0,0.0,12.5,0,0
0.0,3.63,0.0,0.25,12.7,0.2755833333333333,0.287375,0.0,0.0,32.999999999999986,0,0
0.0,3.02,0.0,0.25,13.8,0.2748333333333333,0.289,0.0,0.0,36.5,0,0
0.0,3.65,0.0,0.28,13.6,0.2733333333333334,0.2901666666666666,0.0,0.0,23.0,0,0
0.0,4.46,0.0,0.28,9.4,0.2740416666666667,0.2927916666666666,0.0,0.0,0.0,0,0
0.2,4.42,2.0,0.28,12.8,0.2732916666666666,0.2927083333333333,0.1999999999999609,0.1999999999999716,19.50000000000001,0,0
0.0,4.9,0.0,0.28,14.3,0.2730416666666667,0.2935,0.1999999999999609,0.1999999999999716,39.0,0,0
0.0,4.38,0.0,0.28,7.2,0.2747083333333334,0.2975416666666666,0.1999999999999609,0.1999999999999716,22.5,0,0
0.0,4.38,0.0,0.28,1.5,0.2760833333333333,0.2990833333333333,0.0,0.1999999999999716,5.5,0,0
0.0,3.96,0.0,0.28,4.1,0.275375,0.2999166666666666,0.0,0.1999999999999716,10.5,0,0
0.0,4.24,0.0,0.28,6.4,0.271625,0.297125,0.0,0.1999999999999716,7.0,0,0
0.0,4.4,0.0,0.28,10.8,0.2675416666666667,0.2934166666666666,0.0,0.1999999999999716,8.5,0,0
0.1,4.39,1.0,0.28,14.0,0.2642916666666666,0.2917083333333333,0.0999999999999609,0.0999999999999715,14.0,0,0
0.1,4.24,1.0,0.28,14.8,0.261875,0.2907083333333333,0.1999999999999609,0.1999999999999716,23.5,0,0
